958.793	277.767
957.299	249.321
955.805	225.875
954.311	239.239
952.816	260.964
951.32	229.159
949.826	250.881
948.332	257.548
946.836	264.212
945.342	234.09
943.846	267.505
942.352	267.479
940.855	252.408
939.359	247.368
937.863	232.302
936.367	247.318
934.871	242.279
933.375	255.62
931.879	283.992
930.381	225.499
928.885	292.282
927.389	238.81
925.891	245.463
924.393	247.105
922.896	225.374
921.398	237.033
919.9	252.028
918.402	233.641
916.904	246.963
915.406	231.918
913.906	253.578
912.408	273.564
910.91	238.506
909.41	200.121
907.91	225.108
906.412	240.085
904.912	236.721
903.412	241.692
901.912	238.328
900.412	234.965
898.912	233.269
897.41	274.888
895.91	223.213
894.408	211.525
892.908	218.159
891.406	224.79
889.904	228.09
888.402	248.035
886.9	239.679
885.398	244.639
883.896	222.973
882.395	252.89
880.891	252.855
879.389	246.166
877.885	227.838
876.381	246.097
874.877	239.411
873.373	232.727
871.869	249.315
870.365	247.617
868.861	232.626
867.355	230.931
865.852	254.152
864.346	225.88
862.84	214.222
861.334	237.435
859.828	242.38
858.322	252.302
856.816	247.285
855.309	247.247
853.803	243.891
852.295	262.101
850.789	222.254
849.281	225.536
847.773	227.159
846.266	233.754
844.756	243.663
843.248	245.281
841.74	245.242
840.23	245.203
838.721	250.133
837.211	233.531
835.703	253.365
834.191	273.192
832.682	259.904
831.172	249.93
829.66	251.544
828.15	256.466
826.639	256.424
825.127	269.614
823.615	261.3
822.104	228.186
820.592	243.027
819.08	242.986
817.566	252.861
816.053	254.47
814.541	237.905
813.027	264.294
811.514	232.869
810	244.388
808.484	219.581
806.971	242.653
805.455	247.562
803.941	245.869
802.426	235.927
800.91	260.629
799.395	239.143
797.877	262.186
796.361	235.761
794.846	255.5
793.328	234.029
791.811	266.943
790.293	225.708
788.775	238.845
787.258	263.506
785.74	242.053
784.221	266.704
782.701	253.487
781.184	263.316
779.664	258.332
778.145	241.833
776.625	250.013
775.104	238.456
773.584	218.681
772.063	238.368
770.541	235.037
769.02	253.07
767.498	236.593
765.977	239.834
764.455	234.863
762.932	241.387
761.41	236.417
759.887	242.938
758.363	236.328
756.84	224.798
755.316	237.88
753.791	226.353
752.268	234.51
750.742	239.385
749.217	257.372
747.691	229.46
746.166	255.635
744.641	242.48
743.113	247.348
741.588	253.851
740.061	242.341
738.533	239.02
737.006	238.974
735.479	247.11
733.951	237.246
732.422	248.651
730.895	246.967
729.365	274.719
727.836	295.919
726.307	271.343
724.777	254.947
723.246	246.728
721.717	274.452
720.186	240.098
718.654	264.547
717.123	228.576
715.592	259.546
714.061	243.175
712.529	264.339
710.996	246.342
709.463	265.867
707.93	256.03
706.396	264.131
704.863	254.298
703.33	277.065
701.795	260.716
700.26	262.293
698.727	223.15
697.191	247.533
695.654	265.394
694.119	296.27
692.584	314.114
691.047	377.513
689.51	494.574
687.973	717.314
686.436	855.401
684.898	770.683
683.361	651.861
681.822	541.213
680.283	479.357
678.744	466.264
677.205	365.465
675.666	357.271
674.127	329.598
672.586	318.169
671.047	309.99
669.506	269.361
667.965	272.551
666.424	251.411
664.881	246.495
663.34	277.251
661.797	270.711
660.254	270.656
658.713	290.046
657.168	293.228
655.625	302.887
654.082	416.182
652.537	458.194
650.992	459.72
649.449	456.39
647.902	422.318
646.357	308.99
644.813	325.102
643.266	308.865
641.721	297.485
640.174	331.37
638.627	286.051
637.08	282.762
